# Column definitions:   
# trait : GWAS phenotype
# CredibleSet : credible set ID for trait
# CredibleSet.AnyCodingVariant : TRUE if credible set contains a variant overlapping a coding sequence
# CredibleSet.AnySpliceSiteVariant : TRUE if credible set contains a variant within 10bp of a splice site of a coding gene
# CredibleSet.NoncodingWithSigVariant : TRUE if credible set does not contain a coding or splice site variant, and if it contains at least one variant with variant score above the specified threshold
# CredibleSet.AnyPrediction : TRUE if credible set has a prediction for this method
# CredibleSet.nNearbyGenes : Number of genes within distance threshold
# TargetGene : Gene Symbol
# TargetGene.chr : chromosome
# TargetGene.TSS : coordinate of gene transcription start site
# DistanceToTSS : Distance from best variant to the transcription start site
# DistanceToTSSRank : Rank among genes of the distance from best variant to the transcription start site
# Distance : Distance from best variant to the gene body
# DistanceRank : Rank among genes of the distance from best variant to the gene body
# GeneScore.* : Max score for this gene across cell types and variants
# CellTypes.* : Cell types in which the prediction is made
# Variants.* : Variants with variant scores above threshold responsible for the prediction
# GeneRank.* : Rank of the prediction score for this gene among other genes in the credible set
# GenePrediction.* : TRUE if gene is the gene with the max by this predictor for the credible set
# GenePredictionMax.* : TRUE if gene has the maximum score for this credible set
trait	CredibleSet	CredibleSet.AnyCodingVariant	CredibleSet.AnySpliceSiteVariant	CredibleSet.NoncodingWithSigVariant	CredibleSet.AnyPrediction	CredibleSet.nNearbyGenes	TargetGene	TargetGene.chr	TargetGene.TSS	DistanceToTSS	DistanceToTSSRank	Distance	DistanceRank	GeneScore.ABC	CellTypes.ABC	Variants.ABC	GeneRank.ABC	GenePrediction.ABC	GenePredictionMax.ABC
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	SYMPK	chr19	46366548	763174	38	763174	38	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	FOXA3	chr19	46367517	762205	37	752667	37	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	IRF2BP1	chr19	46389428	740294	36	740294	36	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	MYPOP	chr19	46405862	723860	35	723860	35	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	NANOS2	chr19	46418036	711686	33	711686	33	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	NOVA2	chr19	46476657	653065	30	653065	30	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	CCDC61	chr19	46498718	631004	28	607848	27	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	PGLYRP1	chr19	46526556	603166	25	603166	26	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	IGFL4	chr19	46544274	585448	24	585448	24	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	IGFL3	chr19	46627931	501791	22	501791	22	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	IGFL2	chr19	46651038	478684	20	465161	21	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	IGFL1	chr19	46733008	396714	18	395222	18	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	HIF3A	chr19	46801632	328090	16	283032	15	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	PPP5C	chr19	46850250	279472	14	235490	14	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	CCDC8	chr19	46916919	212803	12	212803	13	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	PNMAL1	chr19	46974820	154902	10	154902	11	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	PNMAL2	chr19	46999169	130553	9	130553	9	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	CALM3	chr19	47104406	25316	4	15683	3	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	PPP5D1	chr19	47104457	25265	3	25265	5	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	PTGIR	chr19	47128354	1368	1	1368	1	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	GNG8	chr19	47137939	8217	2	7609	2	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	DACT3	chr19	47157914	28192	5	21097	4	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	PRKD2	chr19	47220384	90662	6	47849	6	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	FKRP	chr19	47249302	119580	7	119579	8	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	STRN4	chr19	47249720	119998	8	93044	7	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	SLC1A5	chr19	47290545	160823	11	148416	10	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	AP2S1	chr19	47354252	224530	13	211691	12	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	ARHGAP35	chr19	47421932	292210	15	292209	16	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	NPAS1	chr19	47523100	393378	17	393377	17	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	TMEM160	chr19	47551882	422160	19	419443	19	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	ZC3H4	chr19	47617009	487287	21	437723	20	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	SAE1	chr19	47634079	504357	23	504356	23	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	BBC3	chr19	47736023	606301	26	594355	25	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	CCDC9	chr19	47759730	630008	27	630007	28	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	INAFM1	chr19	47778141	648419	29	648418	29	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	C5AR1	chr19	47813103	683381	31	683380	31	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	C5AR2	chr19	47840261	710539	32	710538	32	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	DHX34	chr19	47852537	722815	34	722814	34	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	MEIS3	chr19	47922785	793063	39	776651	39	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	SLC8A2	chr19	47975307	845585	43	801555	40	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	KPTN	chr19	47987521	857799	45	848674	44	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	NAPA	chr19	48018515	888793	46	861167	46	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	ZNF541	chr19	48059113	929391	49	894218	48	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm197	TRUE	FALSE	FALSE	NA	64	GLTSCR1	chr19	48111452	981730	53	981729	53	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm193	FALSE	FALSE	FALSE	NA	11	SALL3	chr18	76740274	458749	5	440054	5	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm193	FALSE	FALSE	FALSE	NA	11	ATP9B	chr18	76829274	369749	3	60741	2	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm193	FALSE	FALSE	FALSE	NA	11	NFATC1	chr18	77160273	38750	1	0	1	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm193	FALSE	FALSE	FALSE	NA	11	CTDP1	chr18	77439800	240777	2	240776	3	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm193	FALSE	FALSE	FALSE	NA	11	KCNG2	chr18	77623667	424644	4	424643	4	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm193	FALSE	FALSE	FALSE	NA	11	PQLC1	chr18	77711653	512630	6	463395	6	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm193	FALSE	FALSE	FALSE	NA	11	HSBP1L1	chr18	77724581	525558	7	525557	7	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm193	FALSE	FALSE	FALSE	NA	11	TXNL4A	chr18	77748592	549569	8	533842	8	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm193	FALSE	FALSE	FALSE	NA	11	RBFA	chr18	77794345	595322	9	595321	9	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm193	FALSE	FALSE	FALSE	NA	11	ADNP2	chr18	77866914	667891	10	667890	10	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm193	FALSE	FALSE	FALSE	NA	11	PARD6G	chr18	78005397	806374	11	716092	11	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm116	FALSE	FALSE	FALSE	NA	11	CAV2	chr7	116139654	760378	9	751437	9	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm116	FALSE	FALSE	FALSE	NA	11	CAV1	chr7	116166346	733686	8	698793	8	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm116	FALSE	FALSE	FALSE	NA	11	MET	chr7	116312443	587589	6	461592	7	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm116	FALSE	FALSE	FALSE	NA	11	CAPZA2	chr7	116502562	397470	5	340719	5	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm116	FALSE	FALSE	FALSE	NA	11	ST7	chr7	116593380	306652	4	36071	2	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm116	FALSE	FALSE	FALSE	NA	11	WNT2	chr7	116963343	63311	1	16652	1	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm116	FALSE	FALSE	FALSE	NA	11	ASZ1	chr7	117067577	167545	2	103242	3	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm116	FALSE	FALSE	FALSE	NA	11	CFTR	chr7	117120016	219984	3	219983	4	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm116	FALSE	FALSE	FALSE	NA	11	CTTNBP2	chr7	117513561	613529	7	450672	6	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm116	FALSE	FALSE	FALSE	NA	11	LSM8	chr7	117824085	924053	10	924052	10	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm116	FALSE	FALSE	FALSE	NA	11	ANKRD7	chr7	117864711	964679	11	964678	11	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm56	TRUE	FALSE	FALSE	NA	18	TBC1D23	chr3	99979660	1279118	18	1214682	18	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm56	TRUE	FALSE	FALSE	NA	18	NIT2	chr3	100053561	1205217	17	1184300	17	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm56	TRUE	FALSE	FALSE	NA	18	LNP1	chr3	100120036	1138742	16	1083608	15	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm56	TRUE	FALSE	FALSE	NA	18	TOMM70	chr3	100120242	1138536	15	1138536	16	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm56	TRUE	FALSE	FALSE	NA	18	TMEM45A	chr3	100211462	1047316	14	962482	14	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm56	TRUE	FALSE	FALSE	NA	18	ADGRG7	chr3	100328432	930346	13	844453	12	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm56	TRUE	FALSE	FALSE	NA	18	TFG	chr3	100428174	830604	11	790967	11	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm56	TRUE	FALSE	FALSE	NA	18	ABI3BP	chr3	100712334	546444	10	546444	10	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm56	TRUE	FALSE	FALSE	NA	18	IMPG2	chr3	101039419	219359	7	219359	7	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm56	TRUE	FALSE	FALSE	NA	18	SENP7	chr3	101232085	26693	2	26693	2	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm56	TRUE	FALSE	FALSE	NA	18	TRMT10C	chr3	101280679	21901	1	21900	1	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm56	TRUE	FALSE	FALSE	NA	18	PCNP	chr3	101292937	34159	3	34158	3	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm56	TRUE	FALSE	FALSE	NA	18	ZBTB11	chr3	101395988	137210	4	109503	4	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm56	TRUE	FALSE	FALSE	NA	18	RPL24	chr3	101405563	146785	5	141154	5	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm56	TRUE	FALSE	FALSE	NA	18	CEP97	chr3	101443436	184658	6	184657	6	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm56	TRUE	FALSE	FALSE	NA	18	NXPE3	chr3	101498020	239242	8	239241	8	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm56	TRUE	FALSE	FALSE	NA	18	NFKBIZ	chr3	101546833	288055	9	288054	9	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm56	TRUE	FALSE	FALSE	NA	18	ZPLD1	chr3	102153858	895080	12	895079	13	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm149	TRUE	FALSE	FALSE	NA	8	HIKESHI	chr11	86013268	1065598	8	1021881	8	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm149	TRUE	FALSE	FALSE	NA	8	CCDC81	chr11	86085777	993089	7	944715	6	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm149	TRUE	FALSE	FALSE	NA	8	ME3	chr11	86383240	695626	4	695626	4	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm149	TRUE	FALSE	FALSE	NA	8	PRSS23	chr11	86511281	567585	3	556593	3	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm149	TRUE	FALSE	FALSE	NA	8	FZD4	chr11	86666440	412426	2	412426	2	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm149	TRUE	FALSE	FALSE	NA	8	TMEM135	chr11	86748885	329981	1	38990	1	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm149	TRUE	FALSE	FALSE	NA	8	RAB38	chr11	87908635	829769	5	767547	5	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm149	TRUE	FALSE	FALSE	NA	8	CTSC	chr11	88070955	992089	6	975111	7	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm61	FALSE	FALSE	TRUE	NA	11	SEPSECS	chr4	25162204	970157	11	970157	11	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm61	FALSE	FALSE	TRUE	NA	11	PI4K2B	chr4	25235652	896709	10	851530	10	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm61	FALSE	FALSE	TRUE	NA	11	ZCCHC4	chr4	25314395	817966	9	777612	9	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm61	FALSE	FALSE	TRUE	NA	11	ANAPC4	chr4	25378847	753514	8	712241	7	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm61	FALSE	FALSE	TRUE	NA	11	SLC34A2	chr4	25657434	474927	6	451993	5	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm61	FALSE	FALSE	TRUE	NA	11	SEL1L3	chr4	25865217	267144	3	267144	3	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm61	FALSE	FALSE	TRUE	NA	11	SMIM20	chr4	25915813	216548	2	200860	2	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm61	FALSE	FALSE	TRUE	NA	11	RBPJ	chr4	26322428	190067	1	190066	1	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm61	FALSE	FALSE	TRUE	NA	11	CCKAR	chr4	26492042	359681	4	350655	4	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm61	FALSE	FALSE	TRUE	NA	11	TBC1D19	chr4	26585545	453184	5	453183	6	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm61	FALSE	FALSE	TRUE	NA	11	STIM2	chr4	26862312	729951	7	729950	8	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm73	FALSE	FALSE	FALSE	NA	11	BDP1	chr5	70751441	967407	11	855199	11	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm73	FALSE	FALSE	FALSE	NA	11	MCCC2	chr5	70883114	835734	10	764318	10	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm73	FALSE	FALSE	FALSE	NA	11	CARTPT	chr5	71014989	703859	8	701973	8	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm73	FALSE	FALSE	FALSE	NA	11	MAP1B	chr5	71475454	243394	4	213451	4	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm73	FALSE	FALSE	FALSE	NA	11	MRPS27	chr5	71616084	102764	3	102764	3	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm73	FALSE	FALSE	FALSE	NA	11	PTCD2	chr5	71616193	102655	2	63668	2	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm73	FALSE	FALSE	FALSE	NA	11	ZNF366	chr5	71803249	84401	1	16876	1	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm73	FALSE	FALSE	FALSE	NA	11	TNPO1	chr5	72143929	425081	5	425080	5	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm73	FALSE	FALSE	FALSE	NA	11	FCHO2	chr5	72251807	532959	6	532958	6	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm73	FALSE	FALSE	FALSE	NA	11	TMEM171	chr5	72416387	697539	7	697538	7	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm73	FALSE	FALSE	FALSE	NA	11	TMEM174	chr5	72469022	750174	9	750173	9	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	C6orf47	chr6	31628549	998403	87	998403	87	NA	NA	NA	15	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	GPANK1	chr6	31633639	993313	86	993313	86	NA	NA	NA	28	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	CSNK2B	chr6	31633656	993296	85	989105	85	NA	NA	NA	20	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	LY6G5B	chr6	31638727	988225	84	986725	84	NA	NA	NA	49	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	LY6G5C	chr6	31648150	978802	83	978802	83	NA	NA	NA	50	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	ABHD16A	chr6	31671137	955815	81	955815	81	NA	NA	NA	2	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	LY6G6F	chr6	31674683	952269	80	948580	80	NA	NA	NA	53	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	LY6G6D	chr6	31683132	943820	79	941371	79	NA	NA	NA	52	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	LY6G6C	chr6	31689511	937441	78	937441	78	NA	NA	NA	51	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	MPIG6B	chr6	31691120	935832	77	932467	77	NA	NA	NA	54	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	DDAH2	chr6	31698042	928910	76	928910	76	NA	NA	NA	23	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	CLIC1	chr6	31704341	922611	75	922611	75	NA	NA	NA	18	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	MSH5	chr6	31707724	919228	73	896497	73	NA	NA	NA	55	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	SAPCD1	chr6	31730772	896180	72	894328	72	NA	NA	NA	71	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	VWA7	chr6	31745108	881844	71	881844	71	NA	NA	NA	83	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	VARS	chr6	31763712	863240	70	863240	70	NA	NA	NA	81	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	LSM2	chr6	31774761	852191	69	852191	69	NA	NA	NA	48	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	HSPA1L	chr6	31782835	844117	68	844117	68	NA	NA	NA	45	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	HSPA1A	chr6	31783290	843662	67	841233	67	NA	NA	NA	43	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	HSPA1B	chr6	31795511	831441	66	828921	66	NA	NA	NA	44	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	C6orf48	chr6	31802691	824261	65	819409	65	NA	NA	NA	16	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	NEU1	chr6	31830709	796243	64	796243	64	NA	NA	NA	57	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	SLC44A4	chr6	31846823	780129	62	780129	62	NA	NA	NA	74	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	EHMT2	chr6	31865484	761468	61	761468	61	NA	NA	NA	26	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	ZBTB12	chr6	31869769	757183	58	757183	58	NA	NA	NA	85	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	C2	chr6	31895253	731699	55	713501	55	NA	NA	NA	10	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	CFB	chr6	31913720	713232	54	707091	54	NA	NA	NA	17	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	SKIV2L	chr6	31926580	700372	53	689420	52	NA	NA	NA	72	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	NELFE	chr6	31926864	700088	52	700088	53	NA	NA	NA	56	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	STK19	chr6	31939645	687307	51	677729	50	NA	NA	NA	75	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	DXO	chr6	31940032	686920	50	686920	51	NA	NA	NA	24	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	C4A	chr6	31949833	677119	47	656495	48	NA	NA	NA	11	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	C4B	chr6	31949833	677119	47	656494	46	NA	NA	NA	12	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	C4B_2	chr6	31949833	677119	47	656494	46	NA	NA	NA	13	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	TNXB	chr6	32013905	613047	39	613047	39	NA	NA	NA	80	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	ATF6B	chr6	32096017	530935	31	530935	32	NA	NA	NA	5	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	FKBPL	chr6	32098067	528885	30	528885	31	NA	NA	NA	27	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	PRRT1	chr6	32119720	507232	29	507232	30	NA	NA	NA	63	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	PPT2	chr6	32121775	505177	28	495494	28	NA	NA	NA	62	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	EGFL8	chr6	32132381	494571	27	490890	27	NA	NA	NA	25	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	AGPAT1	chr6	32143916	483036	26	483036	26	NA	NA	NA	4	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	RNF5	chr6	32146161	480791	25	478382	25	NA	NA	NA	68	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	AGER	chr6	32152099	474853	24	474853	24	NA	NA	NA	3	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	PBX2	chr6	32157963	468989	23	468989	23	NA	NA	NA	59	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	GPSM3	chr6	32163300	463652	22	463652	22	NA	NA	NA	29	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	NOTCH4	chr6	32191844	435108	21	435108	21	NA	NA	NA	58	FALSE	FALSE
IBD	Huang2017-nonFm94	FALSE	FALSE	TRUE	NA	87	C6orf10	chr6	32339689	287263	15	287263	15	NA	NA	NA	14	FALSE	FALSE
